id,label,Species
10299,0.5033459,cat
10300,0.5487015,cat
10301,0.66468436,cat
10302,0.5441954,cat
10303,0.6266011,cat
10304,0.54147536,cat
10305,0.51765376,cat
10306,0.5344662,cat
10307,0.595554,cat
10308,0.5855833,cat
10309,0.49370855,dog
10310,0.6665206,cat
10311,0.52844787,cat
10312,0.49329036,dog
10313,0.6640625,cat
10314,0.6908203,cat
10315,0.53280276,cat
10316,0.68211,cat
10317,0.5477299,cat
10318,0.6207362,cat
10319,0.5516535,cat
10320,0.4997218,dog
10321,0.56900823,cat
10322,0.45016477,dog
10323,0.56934166,cat
10324,0.59828794,cat
10325,0.6435433,cat
10326,0.7662837,cat
10327,0.4852865,dog
10328,0.5371356,cat
10329,0.36066753,dog
10330,0.5547262,cat
10331,0.6463394,cat
10332,0.43522394,dog
10333,0.42722824,dog
10334,0.4525239,dog
10335,0.5483724,cat
10336,0.49842972,dog
10337,0.51816505,cat
10338,0.5967178,cat
10339,0.500279,cat
10340,0.6476947,cat
10341,0.5473885,cat
10342,0.73310715,cat
10343,0.6005224,cat
10344,0.66953516,cat
10345,0.5749193,cat
10346,0.64721376,cat
10347,0.62827766,cat
10348,0.52630323,cat
10349,0.37397996,dog
10350,0.6366212,cat
10351,0.5865668,cat
10352,0.54080415,cat
10353,0.630369,cat
10354,0.46019316,dog
10355,0.5725279,cat
10356,0.5555722,cat
10357,0.6197229,cat
10358,0.58725274,cat
10359,0.6183208,cat
10360,0.58683556,cat
10361,0.5570577,cat
10362,0.4448684,dog
10363,0.5329447,cat
10364,0.40502995,dog
10365,0.62142587,cat
10366,0.44339904,dog
10367,0.48880908,dog
10368,0.62305677,cat
10369,0.6250824,cat
10370,0.5854915,cat
10371,0.3945256,dog
10372,0.6141124,cat
10373,0.542143,cat
10374,0.5369118,cat
10375,0.68918055,cat
10376,0.5536547,cat
10377,0.68033093,cat
10378,0.68296516,cat
10379,0.5481164,cat
10380,0.3833122,dog
10381,0.6248031,cat
10382,0.41011915,dog
10383,0.56225854,cat
10384,0.45639542,dog
10385,0.50462675,cat
10386,0.59476006,cat
10387,0.5131539,cat
10388,0.47761983,dog
10389,0.5356133,cat
10390,0.4134226,dog
10391,0.49128127,dog
10392,0.6027883,cat
10393,0.4822274,dog
10394,0.5916848,cat
10395,0.5714886,cat
10396,0.66241544,cat
10397,0.5650016,cat
10398,0.627671,cat
10399,0.4939055,dog
10400,0.4264374,dog
10401,0.5442108,cat
10402,0.6265491,cat
10403,0.39662606,dog
10404,0.5548731,cat
10405,0.68200487,cat
10406,0.60302395,cat
10407,0.5107908,cat
10408,0.61913407,cat
10409,0.5131377,cat
10410,0.61932296,cat
10411,0.50302124,cat
10412,0.64914143,cat
10413,0.527539,cat
10414,0.62268203,cat
10415,0.5069422,cat
10416,0.44601214,dog
10417,0.6607686,cat
10418,0.52419275,cat
10419,0.42992938,dog
10420,0.47201127,dog
10421,0.57662094,cat
10422,0.5523051,cat
10423,0.5536167,cat
10424,0.6724297,cat
10425,0.56837046,cat
10426,0.48833445,dog
10427,0.36031473,dog
10428,0.61260337,cat
10429,0.61149174,cat
10430,0.45179188,dog
10431,0.64819753,cat
10432,0.5584253,cat
10433,0.6693149,cat
10434,0.67422223,cat
10435,0.5804139,cat
10436,0.39055142,dog
10437,0.53140074,cat
10438,0.50028694,cat
10439,0.5358275,cat
10440,0.6729813,cat
10441,0.5873725,cat
10442,0.44994292,dog
10443,0.45183247,dog
10444,0.57109904,cat
10445,0.37012422,dog
10446,0.57321656,cat
10447,0.4202073,dog
10448,0.4810432,dog
10449,0.56787753,cat
10450,0.61449707,cat
10451,0.5528934,cat
10452,0.59353095,cat
10453,0.61497813,cat
10454,0.6456616,cat
10455,0.64048296,cat
10456,0.61782956,cat
10457,0.5563707,cat
10458,0.5658377,cat
10459,0.71971613,cat
10460,0.6144305,cat
10461,0.5065912,cat
10462,0.6060052,cat
10463,0.51226115,cat
10464,0.49640322,dog
10465,0.38473755,dog
10466,0.5099982,cat
10467,0.6334168,cat
10468,0.7062296,cat
10469,0.6578382,cat
10470,0.62330025,cat
10471,0.52301353,cat
10472,0.5053721,cat
10473,0.32603875,dog
10474,0.57330376,cat
10475,0.54049075,cat
10476,0.51704746,cat
10477,0.46009296,dog
10478,0.5790086,cat
10479,0.57332814,cat
10480,0.5271291,cat
10481,0.6343534,cat
10482,0.5353985,cat
10483,0.47739092,dog
10484,0.5423204,cat
10485,0.5683652,cat
10486,0.5279065,cat
10487,0.57617986,cat
10488,0.61644024,cat
10489,0.56856,cat
10490,0.41215843,dog
10491,0.57499814,cat
10492,0.44758978,dog
10493,0.6494216,cat
10494,0.558552,cat
10495,0.5617434,cat
10496,0.29575562,dog
10497,0.55064017,cat
10498,0.66962516,cat
10499,0.58819735,cat
10500,0.4152769,dog
10501,0.5887517,cat
10502,0.57303375,cat
10503,0.40886962,dog
10504,0.6055116,cat
10505,0.58367586,cat
10506,0.55098414,cat
10507,0.50901234,cat
10508,0.61131126,cat
10509,0.45964798,dog
10510,0.5922625,cat
10511,0.542013,cat
10512,0.44123462,dog
10513,0.7246676,cat
10514,0.6730597,cat
10515,0.40312532,dog
10516,0.5313575,cat
10517,0.41689426,dog
10518,0.35665315,dog
10519,0.559888,cat
10520,0.46330175,dog
10521,0.47522795,dog
10522,0.6664298,cat
10523,0.5420388,cat
10524,0.6268879,cat
10525,0.48876002,dog
10526,0.47898632,dog
10527,0.6708502,cat
10528,0.7005357,cat
10529,0.6057942,cat
10530,0.5611597,cat
10531,0.5334062,cat
10532,0.6075155,cat
10533,0.58332264,cat
10534,0.5388461,cat
10535,0.66499144,cat
10536,0.7520561,cat
10537,0.61585414,cat
10538,0.5207869,cat
10539,0.6946232,cat
10540,0.35070908,dog
10541,0.521642,cat
10542,0.5884759,cat
10543,0.5399889,cat
10544,0.54041415,cat
10545,0.65849435,cat
10546,0.6097931,cat
10547,0.5462982,cat
10548,0.35689995,dog
10549,0.55958194,cat
10550,0.4355948,dog
10551,0.7426781,cat
10552,0.52306646,cat
10553,0.5765234,cat
10554,0.7143583,cat
10555,0.54504853,cat
10556,0.46021008,dog
10557,0.59254146,cat
10558,0.46224245,dog
10559,0.57693523,cat
10560,0.5009638,cat
10561,0.41107428,dog
10562,0.62078005,cat
10563,0.66938233,cat
10564,0.3900546,dog
10565,0.5942956,cat
10566,0.6292554,cat
10567,0.52951103,cat
10568,0.6183317,cat
10569,0.48484948,dog
10570,0.6336385,cat
10571,0.50231725,cat
10572,0.56062406,cat
10573,0.54449576,cat
10574,0.57662153,cat
10575,0.71899825,cat
10576,0.58701086,cat
10577,0.38330764,dog
10578,0.5893817,cat
10579,0.61730486,cat
10580,0.7119329,cat
10581,0.6430921,cat
10582,0.5698195,cat
10583,0.4930489,dog
10584,0.5023836,cat
10585,0.592421,cat
10586,0.5869981,cat
10587,0.49593943,dog
10588,0.5515438,cat
10589,0.67989904,cat
10590,0.6207661,cat
10591,0.6172352,cat
10592,0.60702443,cat
10593,0.6325475,cat
10594,0.44092852,dog
10595,0.48273778,dog
10596,0.47017902,dog
10597,0.6577884,cat
10598,0.65365577,cat
10599,0.51743555,cat
10600,0.41538134,dog
10601,0.53842545,cat
10602,0.5710295,cat
10603,0.50106585,cat
10604,0.57816434,cat
10605,0.62992877,cat
10606,0.6204933,cat
10607,0.44521776,dog
10608,0.6530072,cat
10609,0.605788,cat
10610,0.37395817,dog
10611,0.6012253,cat
10612,0.5184884,cat
10613,0.60748744,cat
10614,0.4888943,dog
10615,0.49578893,dog
10616,0.48266825,dog
10617,0.59475356,cat
10618,0.514922,cat
10619,0.64389545,cat
10620,0.54290384,cat
10621,0.7026376,cat
10622,0.578945,cat
10623,0.64668703,cat
10624,0.50120723,cat
10625,0.59108436,cat
10626,0.5834334,cat
10627,0.5660964,cat
10628,0.61695737,cat
10629,0.44223017,dog
10630,0.5107426,cat
10631,0.61731416,cat
10632,0.52610934,cat
10633,0.45556152,dog
10634,0.53810936,cat
10635,0.5461551,cat
10636,0.5691229,cat
10637,0.5439099,cat
10638,0.69459456,cat
10639,0.6060427,cat
10640,0.37966537,dog
10641,0.6822246,cat
10642,0.44866353,dog
10643,0.63072836,cat
10644,0.5262939,cat
10645,0.3312625,dog
10646,0.723503,cat
10647,0.656044,cat
10648,0.664374,cat
10649,0.6889009,cat
10650,0.52465874,cat
10651,0.43040597,dog
10652,0.44128913,dog
10653,0.43904665,dog
10654,0.5670317,cat
10655,0.51496,cat
10656,0.5165084,cat
10657,0.61181307,cat
10658,0.39309013,dog
10659,0.6210604,cat
10660,0.5713834,cat
10661,0.61294013,cat
10662,0.57360697,cat
10663,0.6144221,cat
10664,0.6195151,cat
10665,0.63071567,cat
10666,0.61928487,cat
10667,0.479031,dog
10668,0.72086376,cat
10669,0.6090769,cat
10670,0.6386432,cat
10671,0.55871516,cat
10672,0.56538296,cat
10673,0.71424425,cat
10674,0.5215432,cat
10675,0.62952524,cat
10676,0.64653265,cat
10677,0.5868499,cat
10678,0.54673994,cat
10679,0.5632956,cat
10680,0.62231094,cat
10681,0.5068775,cat
10682,0.5514132,cat
10683,0.3771347,dog
10684,0.59948623,cat
10685,0.48941132,dog
10686,0.40814558,dog
10687,0.5040432,cat
10688,0.49621513,dog
10689,0.57884365,cat
10690,0.6646154,cat
10691,0.7115256,cat
10692,0.5257158,cat
10693,0.6534351,cat
10694,0.6014061,cat
10695,0.5512717,cat
10696,0.48252437,dog
10697,0.5732211,cat
10698,0.59788674,cat
10699,0.4552362,dog
10700,0.64947397,cat
10701,0.50032467,cat
10702,0.5377182,cat
10703,0.7574644,cat
10704,0.51691645,cat
10705,0.5677434,cat
10706,0.5290303,cat
10707,0.6291833,cat
10708,0.52413636,cat
10709,0.45816845,dog
10710,0.641401,cat
10711,0.51532847,cat
10712,0.5548802,cat
10713,0.6731493,cat
10714,0.44012678,dog
10715,0.4968735,dog
10716,0.3634983,dog
10717,0.42790505,dog
10718,0.4433093,dog
10719,0.57491195,cat
10720,0.5534966,cat
10721,0.50127447,cat
10722,0.5967772,cat
10723,0.5777483,cat
10724,0.533226,cat
10725,0.42628074,dog
10726,0.6579132,cat
10727,0.4827338,dog
10728,0.53625137,cat
10729,0.7104142,cat
10730,0.6793472,cat
10731,0.53912145,cat
10732,0.5356869,cat
10733,0.5239873,cat
10734,0.56068987,cat
10735,0.65538466,cat
10736,0.4497904,dog
10737,0.49315912,dog
10738,0.5404341,cat
10739,0.5055634,cat
10740,0.62866604,cat
10741,0.5711219,cat
10742,0.6785944,cat
10743,0.5014759,cat
10744,0.47470996,dog
10745,0.51881355,cat
10746,0.58435434,cat
10747,0.43240747,dog
10748,0.5813221,cat
10749,0.49540338,dog
10750,0.5566464,cat
10751,0.6219376,cat
10752,0.6801705,cat
10753,0.57639354,cat
10754,0.66097766,cat
10755,0.37878856,dog
10756,0.5380107,cat
10757,0.57586414,cat
10758,0.56875587,cat
10759,0.5419123,cat
10760,0.7116762,cat
10761,0.5282614,cat
10762,0.5476756,cat
10763,0.6523245,cat
10764,0.6058209,cat
10765,0.47746786,dog
10766,0.42707822,dog
10767,0.5455318,cat
10768,0.65007025,cat
10769,0.5697797,cat
10770,0.5007713,cat
10771,0.46506086,dog
10772,0.562493,cat
10773,0.5767543,cat
10774,0.59009796,cat
10775,0.48199886,dog
10776,0.6841099,cat
10777,0.58131,cat
10778,0.6364035,cat
10779,0.555191,cat
10780,0.648191,cat
10781,0.5328773,cat
10782,0.5665524,cat
10783,0.49155396,dog
10784,0.6189851,cat
10785,0.65584683,cat
10786,0.5464559,cat
10787,0.5443433,cat
10788,0.54028475,cat
10789,0.5618354,cat
10790,0.5668338,cat
10791,0.63781434,cat
10792,0.65034324,cat
10793,0.549333,cat
10794,0.5973888,cat
10795,0.49412665,dog
10796,0.6032592,cat
10797,0.59291726,cat
10798,0.5206374,cat
10799,0.5151912,cat
10800,0.63998353,cat
10801,0.54821634,cat
10802,0.6625325,cat
10803,0.6710344,cat
10804,0.46049324,dog
10805,0.5431346,cat
10806,0.5096339,cat
10807,0.61848986,cat
10808,0.6164709,cat
10809,0.55238974,cat
10810,0.5225619,cat
10811,0.35559142,dog
10812,0.46091455,dog
10813,0.6221026,cat
10814,0.74075496,cat
10815,0.6837439,cat
10816,0.61433357,cat
10817,0.49260408,dog
10818,0.51095366,cat
10819,0.5910826,cat
10820,0.6256838,cat
10821,0.43668395,dog
10822,0.53367805,cat
10823,0.4992338,dog
10824,0.6034606,cat
10825,0.577717,cat
10826,0.56309724,cat
10827,0.5891266,cat
10828,0.64962626,cat
10829,0.31792068,dog
10830,0.5525358,cat
10831,0.44950902,dog
10832,0.5218729,cat
10833,0.67102844,cat
10834,0.5943324,cat
10835,0.5568822,cat
10836,0.5416042,cat
10837,0.5986754,cat
10838,0.57274604,cat
10839,0.58389974,cat
10840,0.589199,cat
10841,0.58213294,cat
10842,0.5801533,cat
10843,0.4791614,dog
10844,0.6306025,cat
10845,0.5001663,cat
10846,0.7430445,cat
10847,0.4574453,dog
10848,0.56221306,cat
10849,0.53811413,cat
10850,0.4477233,dog
10851,0.414599,dog
10852,0.67044055,cat
10853,0.56186074,cat
10854,0.38665786,dog
10855,0.5048337,cat
10856,0.58418816,cat
10857,0.47748688,dog
10858,0.38573048,dog
10859,0.7040562,cat
10860,0.5972778,cat
10861,0.56057495,cat
10862,0.59840107,cat
10863,0.6388611,cat
10864,0.41062382,dog
10865,0.67195684,cat
10866,0.5509484,cat
10867,0.59014744,cat
10868,0.6348978,cat
10869,0.6864382,cat
10870,0.3925727,dog
10871,0.472361,dog
10872,0.49031585,dog
10873,0.51757455,cat
10874,0.510682,cat
10875,0.51017904,cat
10876,0.6296777,cat
10877,0.5343157,cat
10878,0.614696,cat
10879,0.53624773,cat
10880,0.5691421,cat
10881,0.38798872,dog
10882,0.6156286,cat
10883,0.663588,cat
10884,0.52580905,cat
10885,0.61589575,cat
10886,0.5649764,cat
10887,0.48616332,dog
10888,0.3031855,dog
10889,0.61168575,cat
10890,0.6012992,cat
10891,0.60921115,cat
10892,0.45612726,dog
10893,0.60494494,cat
10894,0.60378176,cat
10895,0.61203015,cat
10896,0.6602402,cat
10897,0.5438276,cat
10898,0.40152282,dog
10899,0.32540578,dog
10900,0.5245506,cat
10901,0.66529995,cat
10902,0.46461454,dog
10903,0.46750247,dog
10904,0.61354685,cat
10905,0.614702,cat
10906,0.6155918,cat
10907,0.3540592,dog
10908,0.5124897,cat
10909,0.35746086,dog
10910,0.51220876,cat
10911,0.6724215,cat
10912,0.4733153,dog
10913,0.56831276,cat
10914,0.5837186,cat
10915,0.6745768,cat
10916,0.6857468,cat
10917,0.56200475,cat
10918,0.5232214,cat
10919,0.375356,dog
10920,0.4341856,dog
10921,0.4846252,dog
10922,0.5895827,cat
10923,0.7046835,cat
10924,0.82738906,cat
10925,0.59861296,cat
10926,0.5705202,cat
10927,0.5341199,cat
10928,0.49099994,dog
10929,0.5214015,cat
10930,0.5310405,cat
10931,0.55032045,cat
10932,0.42730507,dog
10933,0.73831576,cat
10934,0.6248697,cat
10935,0.40875292,dog
10936,0.61789674,cat
10937,0.5483537,cat
10938,0.4937049,dog
10939,0.6074781,cat
10940,0.5716346,cat
10941,0.4296967,dog
10942,0.6183862,cat
10943,0.5894411,cat
10944,0.51277983,cat
10945,0.5697818,cat
10946,0.41027755,dog
10947,0.42922586,dog
10948,0.50870883,cat
10949,0.47758245,dog
10950,0.62318635,cat
10951,0.7141735,cat
10952,0.29787862,dog
10953,0.62405664,cat
10954,0.5538509,cat
10955,0.55765754,cat
10956,0.6010799,cat
10957,0.3516986,dog
10958,0.61109245,cat
10959,0.55465895,cat
10960,0.49601713,dog
10961,0.4340997,dog
10962,0.5541963,cat
10963,0.3790826,dog
10964,0.546936,cat
10965,0.52862567,cat
10966,0.5328171,cat
10967,0.558638,cat
10968,0.5750775,cat
10969,0.4888342,dog
10970,0.62970656,cat
10971,0.549098,cat
10972,0.68032104,cat
10973,0.52622247,cat
10974,0.52402234,cat
10975,0.6108566,cat
10976,0.5572719,cat
10977,0.5758801,cat
10978,0.56404823,cat
10979,0.39397633,dog
10980,0.5531015,cat
10981,0.6621215,cat
10982,0.5900099,cat
10983,0.612816,cat
10984,0.40225706,dog
10985,0.514964,cat
10986,0.5860473,cat
10987,0.58306503,cat
10988,0.5263321,cat
10989,0.47916666,dog
10990,0.42377067,dog
10991,0.61638725,cat
10992,0.5821401,cat
10993,0.52749366,cat
10994,0.6054405,cat
10995,0.65166104,cat
10996,0.41528806,dog
10997,0.5653519,cat
10998,0.37219188,dog
10999,0.5752315,cat
11000,0.6810664,cat
11001,0.35922772,dog
11002,0.5376325,cat
11003,0.39345515,dog
11004,0.5943443,cat
11005,0.52653015,cat
11006,0.5307779,cat
11007,0.5011085,cat
11008,0.57826275,cat
11009,0.6182595,cat
11010,0.72923917,cat
11011,0.48261726,dog
11012,0.502112,cat
11013,0.30429927,dog
11014,0.34529826,dog
11015,0.7541195,cat
11016,0.5070867,cat
11017,0.71176577,cat
11018,0.5512508,cat
11019,0.67261225,cat
11020,0.36288625,dog
11021,0.708387,cat
11022,0.59550464,cat
11023,0.6172509,cat
11024,0.715973,cat
11025,0.53307015,cat
11026,0.4711401,dog
11027,0.5352506,cat
11028,0.63412166,cat
11029,0.4406176,dog
11030,0.39944285,dog
11031,0.58392954,cat
11032,0.45551434,dog
11033,0.46852377,dog
11034,0.448616,dog
11035,0.4891613,dog
11036,0.583702,cat
11037,0.50524473,cat
11038,0.62385774,cat
11039,0.5129035,cat
11040,0.5892499,cat
11041,0.5056524,cat
11042,0.5267041,cat
11043,0.52825755,cat
11044,0.6920445,cat
11045,0.64122254,cat
11046,0.5737169,cat
11047,0.46333358,dog
11048,0.55487955,cat
11049,0.5616764,cat
11050,0.5248099,cat
11051,0.7063713,cat
11052,0.69679767,cat
11053,0.5384849,cat
11054,0.5945148,cat
11055,0.58866477,cat
11056,0.5302092,cat
11057,0.48545521,dog
11058,0.576856,cat
11059,0.63897866,cat
11060,0.60741967,cat
11061,0.66756696,cat
11062,0.52961457,cat
11063,0.6426518,cat
11064,0.70142394,cat
11065,0.491231,dog
11066,0.5263696,cat
11067,0.43573695,dog
11068,0.647307,cat
11069,0.4500025,dog
11070,0.63820815,cat
11071,0.50848764,cat
11072,0.73690987,cat
11073,0.53910094,cat
11074,0.54926884,cat
11075,0.6748058,cat
11076,0.5586118,cat
11077,0.6094333,cat
11078,0.533101,cat
11079,0.40755713,dog
11080,0.57547367,cat
11081,0.5392519,cat
11082,0.6810127,cat
11083,0.57041913,cat
11084,0.58551174,cat
11085,0.62645954,cat
11086,0.5870599,cat
11087,0.6356757,cat
11088,0.50103045,cat
11089,0.47034824,dog
11090,0.5630087,cat
11091,0.7098776,cat
11092,0.55225223,cat
11093,0.6063203,cat
11094,0.6275999,cat
11095,0.61621994,cat
11096,0.5167109,cat
11097,0.6088424,cat
11098,0.48023173,dog
11099,0.53442794,cat
11100,0.64880735,cat
11101,0.6540023,cat
11102,0.615786,cat
11103,0.58046144,cat
11104,0.5225316,cat
11105,0.5010039,cat
11106,0.59956986,cat
11107,0.481914,dog
11108,0.5858046,cat
11109,0.62828344,cat
11110,0.72841203,cat
11111,0.7159415,cat
11112,0.6214379,cat
11113,0.7140482,cat
11114,0.57463217,cat
11115,0.5433525,cat
11116,0.63859344,cat
11117,0.5886622,cat
11118,0.53458846,cat
11119,0.53718626,cat
11120,0.601274,cat
11121,0.46837315,dog
11122,0.5308892,cat
11123,0.59522563,cat
11124,0.53573436,cat
11125,0.6770893,cat
11126,0.6406038,cat
11127,0.5408137,cat
11128,0.4262691,dog
11129,0.58632153,cat
11130,0.6264053,cat
11131,0.62438077,cat
11132,0.61946446,cat
11133,0.53158116,cat
11134,0.6146585,cat
11135,0.5880255,cat
11136,0.48272645,dog
11137,0.47036362,dog
11138,0.4567359,dog
11139,0.55732435,cat
11140,0.49643618,dog
11141,0.4271618,dog
11142,0.5356639,cat
11143,0.47028652,dog
11144,0.50790685,cat
11145,0.480469,dog
11146,0.41019654,dog
11147,0.62782377,cat
11148,0.5277655,cat
11149,0.41668278,dog
11150,0.5979438,cat
11151,0.36489037,dog
11152,0.3968469,dog
11153,0.5036314,cat
11154,0.5877762,cat
11155,0.6386764,cat
11156,0.55271137,cat
11157,0.41436815,dog
11158,0.72510237,cat
11159,0.51037467,cat
11160,0.57363516,cat
11161,0.4570462,dog
11162,0.5901847,cat
11163,0.5904226,cat
11164,0.5746144,cat
11165,0.48073828,dog
11166,0.57570165,cat
11167,0.62986326,cat
11168,0.56126463,cat
11169,0.6575858,cat
11170,0.5874086,cat
11171,0.66592616,cat
11172,0.52655506,cat
11173,0.46394038,dog
11174,0.65836525,cat
11175,0.57090133,cat
11176,0.60579115,cat
11177,0.57371235,cat
11178,0.7241332,cat
11179,0.42302632,dog
11180,0.54757595,cat
11181,0.5277075,cat
11182,0.42771542,dog
11183,0.6044521,cat
11184,0.6357634,cat
11185,0.59926,cat
11186,0.62673783,cat
11187,0.47130877,dog
11188,0.55116147,cat
11189,0.4737683,dog
11190,0.44592983,dog
11191,0.6741776,cat
11192,0.64954257,cat
11193,0.6566089,cat
11194,0.58311677,cat
11195,0.3413786,dog
11196,0.56172127,cat
11197,0.52342707,cat
11198,0.62216115,cat
11199,0.55276597,cat
11200,0.39001635,dog
11201,0.58116996,cat
11202,0.5864921,cat
11203,0.5567833,cat
11204,0.5285889,cat
11205,0.45667842,dog
11206,0.57099944,cat
11207,0.5706822,cat
11208,0.6123014,cat
11209,0.5517021,cat
11210,0.5219782,cat
11211,0.4929445,dog
11212,0.5604765,cat
11213,0.44085118,dog
11214,0.5311991,cat
11215,0.61543953,cat
11216,0.39961913,dog
11217,0.59868723,cat
11218,0.48002425,dog
11219,0.68938684,cat
11220,0.6313739,cat
11221,0.60971636,cat
11222,0.6904187,cat
11223,0.63370585,cat
11224,0.6131896,cat
11225,0.7239622,cat
11226,0.58206874,cat
11227,0.62099046,cat
11228,0.4445436,dog
11229,0.5696142,cat
11230,0.6293019,cat
11231,0.4973957,dog
11232,0.6272698,cat
11233,0.6453563,cat
11234,0.557806,cat
11235,0.71540225,cat
11236,0.6554666,cat
11237,0.63007486,cat
11238,0.5829844,cat
11239,0.52010024,cat
11240,0.5122603,cat
11241,0.7563733,cat
11242,0.7141457,cat
11243,0.6016279,cat
11244,0.6048303,cat
11245,0.63853306,cat
11246,0.5650673,cat
11247,0.57711256,cat
11248,0.49575284,dog
11249,0.5973333,cat
11250,0.5905847,cat
11251,0.5212894,cat
11252,0.4764546,dog
11253,0.6948669,cat
11254,0.57355714,cat
11255,0.55600995,cat
11256,0.57576513,cat
11257,0.54436105,cat
11258,0.6324175,cat
11259,0.4752398,dog
11260,0.44842863,dog
11261,0.44984636,dog
11262,0.48960584,dog
11263,0.6621705,cat
11264,0.6126639,cat
11265,0.56004417,cat
11266,0.6413095,cat
11267,0.4988554,dog
11268,0.5531596,cat
11269,0.71559334,cat
11270,0.6729905,cat
11271,0.70561254,cat
11272,0.6044228,cat
11273,0.6565422,cat
11274,0.4630634,dog
11275,0.6096194,cat
11276,0.60811275,cat
11277,0.42105818,dog
11278,0.41245016,dog
11279,0.45390514,dog
11280,0.5821056,cat
11281,0.692257,cat
11282,0.39540407,dog
11283,0.5962626,cat
11284,0.5187742,cat
11285,0.6804557,cat
11286,0.60540324,cat
11287,0.7733423,cat
11288,0.5732757,cat
11289,0.45970502,dog
11290,0.6018349,cat
11291,0.5536082,cat
11292,0.6180872,cat
11293,0.4192612,dog
11294,0.5140113,cat
11295,0.53492147,cat
11296,0.648586,cat
11297,0.69598675,cat
11298,0.6379349,cat
11299,0.38492835,dog
11300,0.3799355,dog
11301,0.47033408,dog
11302,0.655271,cat
11303,0.46735212,dog
11304,0.62688214,cat
11305,0.64762235,cat
11306,0.65865844,cat
11307,0.711795,cat
11308,0.6623747,cat
11309,0.3615986,dog
11310,0.44970846,dog
11311,0.5787473,cat
11312,0.42294234,dog
11313,0.6040843,cat
11314,0.4459066,dog
11315,0.5895998,cat
11316,0.3216966,dog
11317,0.6174555,cat
11318,0.51213217,cat
11319,0.5414463,cat
11320,0.606283,cat
11321,0.50914156,cat
11322,0.54940695,cat
11323,0.6244287,cat
11324,0.5961979,cat
11325,0.6494768,cat
11326,0.48016238,dog
11327,0.62307036,cat
11328,0.610686,cat
11329,0.57990986,cat
11330,0.5289825,cat
11331,0.60726875,cat
11332,0.37839887,dog
11333,0.6571856,cat
11334,0.5526616,cat
11335,0.648963,cat
11336,0.64707464,cat
11337,0.6775769,cat
11338,0.5077769,cat
11339,0.5483289,cat
11340,0.5105621,cat
11341,0.45720035,dog
11342,0.58778924,cat
11343,0.4374596,dog
11344,0.36169636,dog
11345,0.54373854,cat
11346,0.68242085,cat
11347,0.5922997,cat
11348,0.6187126,cat
11349,0.6260077,cat
11350,0.6558426,cat
11351,0.5832743,cat
11352,0.48773694,dog
11353,0.6800151,cat
11354,0.4392531,dog
11355,0.6210752,cat
11356,0.50741214,cat
11357,0.70257705,cat
11358,0.66570896,cat
11359,0.45443115,dog
11360,0.72980005,cat
11361,0.66630614,cat
11362,0.6507136,cat
11363,0.40270385,dog
11364,0.505636,cat
11365,0.5272376,cat
11366,0.4686236,dog
11367,0.4751596,dog
11368,0.5737221,cat
11369,0.5939548,cat
11370,0.5077865,cat
11371,0.76190436,cat
11372,0.61596394,cat
11373,0.47906294,dog
11374,0.53693384,cat
11375,0.5179799,cat
11376,0.52003765,cat
11377,0.55912775,cat
11378,0.6283153,cat
11379,0.72085536,cat
11380,0.52085894,cat
11381,0.65252125,cat
11382,0.6212324,cat
11383,0.3443713,dog
11384,0.5963072,cat
11385,0.4982067,dog
11386,0.6311619,cat
11387,0.4497477,dog
11388,0.6099991,cat
11389,0.5690119,cat
11390,0.6467788,cat
11391,0.58345336,cat
11392,0.53026676,cat
11393,0.6143134,cat
11394,0.71521235,cat
11395,0.68492264,cat
11396,0.4638188,dog
11397,0.56297046,cat
11398,0.37471786,dog
11399,0.37674052,dog
11400,0.6931716,cat
11401,0.7620648,cat
11402,0.5775798,cat
11403,0.5811141,cat
11404,0.43482107,dog
11405,0.6686872,cat
11406,0.50294095,cat
11407,0.70055187,cat
11408,0.7251673,cat
11409,0.5931486,cat
11410,0.6645033,cat
11411,0.56779563,cat
11412,0.54272956,cat
11413,0.5417299,cat
11414,0.56491274,cat
11415,0.7075804,cat
11416,0.47258645,dog
11417,0.63819975,cat
11418,0.5506575,cat
11419,0.48612732,dog
11420,0.51581126,cat
11421,0.5568709,cat
11422,0.4483978,dog
11423,0.5011421,cat
11424,0.6188205,cat
11425,0.6232658,cat
11426,0.5729731,cat
11427,0.58250874,cat
11428,0.5639571,cat
11429,0.52034897,cat
11430,0.42969579,dog
11431,0.6423569,cat
11432,0.4242782,dog
11433,0.58796084,cat
11434,0.6947313,cat
11435,0.47377118,dog
11436,0.5411562,cat
11437,0.54602104,cat
11438,0.5864794,cat
11439,0.62181085,cat
11440,0.5354107,cat
11441,0.48862132,dog
11442,0.4716436,dog
11443,0.73209774,cat
11444,0.43381718,dog
11445,0.5580088,cat
11446,0.5520686,cat
11447,0.4996675,dog
11448,0.55564004,cat
11449,0.5731373,cat
11450,0.7294222,cat
11451,0.69125855,cat
11452,0.5922182,cat
11453,0.68471175,cat
11454,0.61809826,cat
11455,0.54363376,cat
11456,0.38489223,dog
11457,0.49520177,dog
11458,0.5770011,cat
11459,0.5728171,cat
11460,0.5980641,cat
11461,0.7292471,cat
11462,0.7103714,cat
11463,0.57918334,cat
11464,0.49590805,dog
11465,0.5016747,cat
11466,0.7173357,cat
11467,0.6390667,cat
11468,0.63044095,cat
11469,0.6849429,cat
